KeyValue	PolygonCode	Date	Precipitation	TMean	TMax	TMin	RelativeHumidityMean	Irradiation 	       WindSpeed	DAS
ClimateID0	12345	10/05/2015	0.1	14.25	20.5	8.58	77.56	25.13	1.78	
ClimateID0	12345	11/05/2015	0	17.65	26.49	8.71	68.62	22.04	2.32	
ClimateID0	12345	12/05/2015	0	18.46	26.2	10.3	66.49	16.60	3.24	
ClimateID0	12345	13/05/2015	0	13.71	21.09	4.14	63.97	25.53	1.48	
ClimateID0	12345	14/05/2015	2.8	12.15	18.31	6.18	79.23	20.91	1.42	
ClimateID0	12345	15/05/2015	0.1	12.62	18.2	7.25	83.53	22.19	2.33	
ClimateID0	12345	16/05/2015	0	10.54	14.72	5.26	93.63	8.31	1.79	
ClimateID0	12345	17/05/2015	0	12.12	18.53	2.87	71.92	20.95	1.54	
ClimateID0	12345	18/05/2015	0	14.21	21.46	4.01	65.8	25.59	2.86	
ClimateID0	12345	19/05/2015	0	11.21	15.96	6.33	69.43	21.44	3.38	
ClimateID0	12345	20/05/2015	0	10.01	15.04	5.08	73.46	20.87	2.27	
ClimateID0	12345	21/05/2015	0	11.21	17.19	4.4	70.37	24.51	1.88	
ClimateID0	12345	22/05/2015	0	14.25	20.48	8.07	62.67	26.86	1.24	
ClimateID0	12345	23/05/2015	0	13.42	20.36	5.88	83.81	17.56	1.69	
ClimateID0	12345	24/05/2015	0	14.79	19.99	9.7	84.83	19.95	1.35	
ClimateID0	12345	25/05/2015	3.5	12.49	17.58	8.97	96.75	11.01	1.51	
ClimateID0	12345	26/05/2015	0.1	10.83	14.07	7.34	78.3	12.11	2.29	
ClimateID0	12345	27/05/2015	0	11.86	17.4	6.81	67.63	20.25	1.26	
ClimateID0	12345	28/05/2015	0	14.54	18.94	11.14	59.46	13.63	3.45	
ClimateID0	12345	29/05/2015	0	12.53	16.69	7.87	74.22	13.05	2.52	
ClimateID0	12345	30/05/2015	4.8	10.72	15.74	7.03	78.56	18.58	2.38	
ClimateID0	12345	31/05/2015	0	14.1	19.68	5.97	73.91	13.09	3.47	
ClimateID0	12345	01/06/2015	4.3	13.64	18.21	9.48	76.34	19.56	1.69	
ClimateID0	12345	02/06/2015	0.7	16.39	23.89	7.59	71.53	19.76	3.43	
ClimateID0	12345	03/06/2015	0	16.05	19.7	11.9	77.83	20.61	2.47	
ClimateID0	12345	04/06/2015	0	17.17	24.97	7.25	67.08	29.52	1.24	
ClimateID0	12345	05/06/2015	0	22.56	32.5	11.25	62.58	28.87	2.24	
ClimateID0	12345	06/06/2015	26.6	17.58	21.75	12.2	88.59	17.85	2.1	
ClimateID0	12345	07/06/2015	0	15.04	20.75	7.09	66.83	29.06	1.79	
ClimateID0	12345	08/06/2015	0	13.92	18.92	8.46	66.79	26.92	2.77	
ClimateID0	12345	09/06/2015	0	13.16	18.39	8.07	64.79	24.33	2.36	
ClimateID0	12345	10/06/2015	0	15.26	23.22	5.41	69.49	23.75	1.63	
ClimateID0	12345	11/06/2015	0	18.66	24.52	11.62	69.68	28.99	1.57	
ClimateID0	12345	12/06/2015	0	19.18	28.96	9.69	82.11	24.02	2.1	
ClimateID0	12345	13/06/2015	5	18.69	24.36	14.41	81.82	18.68	1.62	
ClimateID0	12345	14/06/2015	0	17.37	23.49	8.36	68.48	29.97	1.48	
ClimateID0	12345	15/06/2015	0	14.83	19.38	10.54	88.8	11.95	1.62	
ClimateID0	12345	16/06/2015	0	12.31	17.02	6.78	72.67	21.90	2.04	
ClimateID0	12345	17/06/2015	0	14.47	22.21	3.08	66.46	27.15	1.22	
ClimateID0	12345	18/06/2015	11.3	16.15	19.74	10.51	78.68	18.56	2.97	
ClimateID0	12345	19/06/2015	1.1	11.54	15.6	9.6	96.85	9.89	1.97	
ClimateID0	12345	20/06/2015	1.8	11.85	15.07	9.36	90.08	10.59	1.52	
ClimateID0	12345	21/06/2015	6.7	14.96	20.15	10.78	91.75	13.50	1.49	
ClimateID0	12345	22/06/2015	22.1	11.96	13.93	9.17	99.24	7.13	1.46	
ClimateID0	12345	23/06/2015	2.8	11.35	16.3	8.33	98.4	10.52	2.43	
ClimateID0	12345	24/06/2015	0	13.77	19.21	10.5	88.31	17.38	1.4	
ClimateID0	12345	25/06/2015	0	17.87	25.03	11.17	73.24	26.71	1.22	
ClimateID0	12345	26/06/2015	0	19.87	26.13	11.5	70.74	19.29	1.51	
ClimateID0	12345	27/06/2015	2	18.82	22.48	12.1	79.4	19.96	2.47	
ClimateID0	12345	28/06/2015	0	17.38	23.35	7.37	70.61	23.64	1.43	
ClimateID0	12345	29/06/2015	0	20.29	25.07	15.06	69.84	27.01	1.82	
ClimateID0	12345	30/06/2015	0	20.13	28.69	9.78	67.4	29.80	0.86	
ClimateID0	12345	01/07/2015	0	23.5	32.01	13.6	63.67	29.37	2.33	
ClimateID0	12345	02/07/2015	0	27.41	34.5	19.22	56.88	28.10	2.6	
ClimateID0	12345	03/07/2015	0	25.28	32.47	18.83	78.57	27.23	1.28	
ClimateID0	12345	04/07/2015	0	27.45	34.98	19.61	64.53	26.04	1.65	
ClimateID0	12345	05/07/2015	2	23.65	34.9	15.83	66.1	22.06	2.27	
ClimateID0	12345	06/07/2015	0.7	19.49	25.9	12.64	65.18	29.72	1.67	
ClimateID0	12345	07/07/2015	0.5	20.62	31.13	11.85	76.56	16.01	2.03	
ClimateID0	12345	08/07/2015	0.9	16.06	19.56	12.34	76.26	18.35	3.79	
ClimateID0	12345	09/07/2015	3.5	14.3	17.99	8.93	81.38	15.99	2.57	
ClimateID0	12345	10/07/2015	0	14.79	23.09	4.14	64.66	29.60	1.1	
ClimateID0	12345	11/07/2015	0	20.33	28.9	10.05	51.82	27.27	2.2	
ClimateID0	12345	12/07/2015	1.4	16.4	21.5	10.55	86.81	16.71	1.58	
ClimateID0	12345	13/07/2015	1.7	16.66	19.36	12.84	97.87	7.33	1.55	
ClimateID0	12345	14/07/2015	0.2	19.33	22.28	17.05	86.91	11.66	2.94	
ClimateID0	12345	15/07/2015	0	19.92	25.63	15.77	84.54	15.62	1.04	
ClimateID0	12345	16/07/2015	0	22.41	28.92	17.22	81.18	25.38	0.99	
ClimateID0	12345	17/07/2015	0.1	27.24	34.15	18.43	46.7	25.56	2.84	
ClimateID0	12345	18/07/2015	0	21.61	26.68	14.97	61.42	18.24	1.85	
ClimateID0	12345	19/07/2015	16.1	17.85	21.64	14.05	96.57	11.40	1.7	
ClimateID0	12345	20/07/2015	1.4	19.41	25.42	13.67	96.26	10.01	1.21	
ClimateID0	12345	21/07/2015	0.1	22.74	26.8	18.81	84.06	15.43	1.45	
ClimateID0	12345	22/07/2015	0	21.06	26.28	16.6	73.34	19.21	1.63	
ClimateID0	12345	23/07/2015	0	18.57	23.3	12.97	63.51	22.67	1.78	
ClimateID0	12345	24/07/2015	10	19.48	28.65	10.61	72.33	22.72	1.37	
ClimateID0	12345	25/07/2015	5.9	15.9	19.15	11.62	93.92	12.90	4.24	
ClimateID0	12345	26/07/2015	1.9	14.95	21.49	8.32	74.69	19.43	1.82	
ClimateID0	12345	27/07/2015	4.7	16.17	21.08	13.15	90.75	15.38	2.83	
ClimateID0	12345	28/07/2015	0.5	15.15	19.44	11.6	69.11	16.17	3.57	
ClimateID0	12345	29/07/2015	0.2	14.16	19.54	8.25	68.65	17.22	2.69	
ClimateID0	12345	30/07/2015	0.1	12.45	18.18	7.47	90.59	13.12	1.52	
ClimateID0	12345	31/07/2015	0.1	14.08	19.99	8.55	73.82	25.71	1.2	
ClimateID0	12345	01/08/2015	1.1	16.98	25.14	9.63	63.33	25.64	1	
ClimateID0	12345	02/08/2015	0	18.51	26.72	8.15	64.76	25.59	1.09	
ClimateID0	12345	03/08/2015	0	23.2	32.72	13.76	54.87	25.69	1.91	
ClimateID0	12345	04/08/2015	29.7	18.6	23.14	12.2	78.03	5.69	1.67	
ClimateID0	12345	05/08/2015	0	17.97	26.31	10.01	76.99	24.97	1.87	
ClimateID0	12345	06/08/2015	0	23.97	32.84	15.74	65.71	23.60	2.13	
ClimateID0	12345	07/08/2015	0	23.96	31.05	16.84	70.06	23.47	1.86	
ClimateID0	12345	08/08/2015	11	19.87	23.02	17.15	97.39	7.53	2.13	
ClimateID0	12345	09/08/2015	0	19.25	24.43	15.39	92.75	13.75	1.29	
ClimateID0	12345	10/08/2015	67.4	16.53	19.02	13.31	97.51	4.10	1.79	
ClimateID0	12345	11/08/2015	0.1	19.5	25.33	13.32	86.72	21.25	1.16	
ClimateID0	12345	12/08/2015	0	21.15	26.62	16.6	91.68	17.31	1.07	
ClimateID0	12345	13/08/2015	0	22.94	31.64	14.61	82.13	22.65	1.06	
ClimateID0	12345	14/08/2015	1.5	22.09	26.26	17.71	77.75	19.00	1.77	
ClimateID0	12345	15/08/2015	0	19.31	23.37	15.41	84.7	13.30	2.21	
ClimateID0	12345	16/08/2015	16.4	13.97	15.65	12.69	96.36	4.62	3.24	
ClimateID0	12345	17/08/2015	5.2	12.98	14.36	12.04	96.38	4.37	2.59	
ClimateID0	12345	18/08/2015	0.1	14.5	17.41	11.44	89.73	11.41	1.38	
ClimateID0	12345	19/08/2015	0	14.48	20.95	6.92	77.6	18.38	0.66	
ClimateID0	12345	20/08/2015	0	17.15	24.17	9.75	78.26	19.34	1.1	
ClimateID0	12345	21/08/2015	0	18.16	25.09	10.53	74.81	22.48	1.55	
ClimateID0	12345	22/08/2015	0	18.14	25.96	10.69	71.35	21.29	1.7	
ClimateID0	12345	23/08/2015	1	18.33	26.29	11.61	70.05	19.90	2.61	
ClimateID0	12345	24/08/2015	3.4	18.26	22.79	14.91	88.66	14.03	2.63	
ClimateID0	12345	25/08/2015	0.2	16.49	19.93	13.29	71.82	16.94	3.64	
ClimateID0	12345	26/08/2015	0	20.67	26.51	13.52	60.47	19.07	2.72	
ClimateID0	12345	27/08/2015	19.2	17.28	23.32	12.25	81.74	2.38	2.27	
ClimateID0	12345	28/08/2015	2.7	15.57	21.01	11.16	90.73	14.90	0.58	
ClimateID0	12345	29/08/2015	0	18	26.74	9.63	93.8	18.61	1.08	
ClimateID0	12345	30/08/2015	0	24.18	32.62	16.82	77.04	20.22	1.77	
ClimateID0	12345	31/08/2015	0	23.94	31	17.06	63.64	20.86	2.63	
ClimateID0	12345	01/09/2015	29.7	15.94	19.01	13.65	97.13	5.62	2.11	
ClimateID0	12345	02/09/2015	0.1	14.28	19.35	9.95	87.48	11.78	0.95	
ClimateID0	12345	03/09/2015	1	13.41	19.21	8.62	83.89	14.27	1.14	
ClimateID0	12345	04/09/2015	0	12.87	17.12	9.82	79.32	13.20	2	
ClimateID0	12345	05/09/2015	4.1	12.67	17.76	10.3	90	10.35	3.04	
ClimateID0	12345	06/09/2015	1	11.74	15.58	8.4	84.83	13.42	3.03	
ClimateID0	12345	07/09/2015	1.4	12.74	15.98	10.46	96.41	6.20	2.56	
ClimateID0	12345	08/09/2015	0.1	13.29	15.44	11.67	96.8	7.24	1.3	
ClimateID0	12345	09/09/2015	0.5	14.39	19.97	6.88	78.42	16.14	1.27	
ClimateID0	12345	10/09/2015	0	11.42	19.24	3.4	79.1	17.50	1.43	
ClimateID0	12345	11/09/2015	0	11.71	20.06	3.41	80.8	18.29	1.4	
ClimateID0	12345	12/09/2015	18.5	14.85	23.27	8.9	90.43	8.43	1.85	
ClimateID0	12345	13/09/2015	0.5	16.12	18.77	12.14	96.59	6.94	2.2	
ClimateID0	12345	14/09/2015	3.6	15.89	20.5	10.78	90.58	14.53	2.73	
ClimateID0	12345	15/09/2015	3	12.32	16.95	8.61	85.36	14.73	2.82	
ClimateID0	12345	16/09/2015	8.8	14.61	19.17	10.82	96.48	5.97	3.79	
ClimateID0	12345	17/09/2015	2.2	14.65	16.57	10.78	93.68	4.39	3.13	
ClimateID0	12345	18/09/2015	0	14.48	19.1	11	83.89	14.76	2.56	
ClimateID0	12345	19/09/2015	0.7	13.38	17.15	9.81	94.74	8.99	1.56	
ClimateID0	12345	20/09/2015	0	13.07	17.35	10.22	89.21	12.15	1.5	
ClimateID0	12345	21/09/2015	0	12.87	18.66	5.62	80.52	14.74	1.32	
ClimateID0	12345	22/09/2015	5.4	12.48	16.83	8.9	95.29	5.67	1.95	
ClimateID0	12345	23/09/2015	7.9	11.35	14.13	9.3	96.84	5.49	2.11	
ClimateID0	12345	24/09/2015	0	13.32	18.37	8.9	82.24	12.06	2.22	
ClimateID0	12345	25/09/2015	0	12.87	17.59	7.27	83.83	11.81	1.16	
ClimateID0	12345	26/09/2015	0	10.36	14.31	5.75	96.23	5.74	0.96	
ClimateID0	12345	27/09/2015	0	9.43	17.89	1.94	84.36	14.26	1.13	
ClimateID0	12345	28/09/2015	0	8.62	17.35	0.91	83.9	14.80	1	
ClimateID0	12345	29/09/2015	0	8.99	18.09	0.87	80.3	13.56	1.5	
ClimateID0	12345	30/09/2015	0	9.01	16.69	0.83	75.82	14.63	1.61	
ClimateID0	12345	01/10/2015	0	7.63	15.84	-0.37	77.74	14.57	1.47	
ClimateID0	12345	02/10/2015	0	8.44	19.31	0.11	80.67	14.20	0.92	
ClimateID0	12345	03/10/2015	0	12.05	21.42	3.92	77.14	12.78	1.29	
ClimateID0	12345	04/10/2015	0.1	12.41	17.41	7.55	93.93	6.57	1.36	
ClimateID0	12345	05/10/2015	0.6	11.84	15.92	7.34	96.4	8.24	2.63	
ClimateID0	12345	06/10/2015	6.1	15.73	19.57	12.8	96.29	5.13	1.83	
ClimateID0	12345	07/10/2015	0	14.52	17.53	12.05	95.55	7.10	1.73	
ClimateID0	12345	08/10/2015	0.2	12.06	13.34	11.06	96.75	5.70	1.06	
ClimateID0	12345	09/10/2015	0.1	11.78	13.12	10.82	96.76	3.75	0.69	
ClimateID0	12345	10/10/2015	0	11.28	14.94	4.95	95.12	5.76	1.02	
ClimateID0	12345	11/10/2015	0	6.7	14.16	1.3	81.62	11.62	1.21	
ClimateID0	12345	12/10/2015	0	4.68	11.3	-0.8	82.72	10.49	1.68	
ClimateID0	12345	13/10/2015	0	3.13	7.27	-0.93	96.27	6.69	1.71	
ClimateID0	12345	14/10/2015	2.5	3.05	4.47	1.62	96.58	1.62	1.2	
ClimateID0	12345	15/10/2015	7	3.16	4.72	1.94	96.59	1.75	1.58	
ClimateID0	12345	16/10/2015	4.1	5.6	7.69	3.73	96.47	3.54	0.71	
ClimateID0	12345	17/10/2015	0	5.88	7.43	4.55	96.57	3.52	1.12	
ClimateID0	12345	18/10/2015	0	7.11	12.42	4.45	90.75	7.75	0.59	
ClimateID0	12345	19/10/2015	0.2	8.02	9.58	6.68	96.63	2.44	0.72	
ClimateID0	12345	20/10/2015	0.1	8.69	10.39	7.13	96.66	2.16	1.26	
ClimateID0	12345	21/10/2015	0	9.94	13.95	7.6	92.94	6.07	1.02	
ClimateID0	12345	22/10/2015	0.9	11.41	14.48	9.26	96.6	4.05	1.86	
ClimateID0	12345	23/10/2015	0	11.25	15.09	6.42	88.71	7.04	1.09	
ClimateID0	12345	24/10/2015	0	10.25	13.25	7.89	92.54	4.22	1.02	
ClimateID0	12345	25/10/2015	0	11.09	12.89	9.25	96.62	2.04	0.68	
ClimateID0	12345	26/10/2015	0	9.63	15.67	5.54	95.41	6.78	1.72	
ClimateID0	12345	27/10/2015	0	9.01	13.23	6.46	96.64	8.63	2.73	
ClimateID0	12345	28/10/2015	0	8.28	11.06	5.77	96.65	3.77	2.6	
ClimateID0	12345	29/10/2015	0	10.96	17.34	6.79	87.01	7.69	1.21	
ClimateID0	12345	30/10/2015	0	7.81	11.85	4.55	96.67	4.12	1.97	
ClimateID0	12345	31/10/2015	0	8.19	10.71	6.27	96.63	7.77	3.52	
ClimateID0	12345	01/11/2015	0	7.3	13.57	2.82	96.19	8.06	1.67	
ClimateID0	12345	02/11/2015	0	7.06	13.3	1.49	91.11	8.14	2.53	
ClimateID0	12345	03/11/2015	0	5.56	10.91	1.44	96.26	7.08	2.96	
ClimateID0	12345	04/11/2015	0	9.91	16.05	4.89	94.89	4.21	2.25	
ClimateID0	12345	05/11/2015	0	12.48	16.59	8.53	96.28	3.31	1.47	
ClimateID0	12345	06/11/2015	2.1	14.5	17.33	11.65	95.71	4.96	2.03	
ClimateID0	12345	07/11/2015	0.1	16.79	18.46	13.57	96.67	2.76	1.79	
ClimateID0	12345	08/11/2015	0	13.77	20.26	7.75	90.58	6.15	1.67	
ClimateID0	12345	09/11/2015	0.1	14.82	17.05	12.85	45.97	4.96	2.19	
ClimateID0	12345	10/11/2015	0	14.13	15.6	11.64	75.6	2.89	2.49	
ClimateID0	12345	11/11/2015	0	11.13	13.09	9.36	87.31	3.92	1.61	
ClimateID0	12345	12/11/2015	0	12	16.26	9.44	90.43	4.62	1.59	
ClimateID0	12345	13/11/2015	6.2	11.37	14.68	7.85	94.41	2.20	3.06	
ClimateID0	12345	14/11/2015	0.8	8.49	10.48	6.73	82.83	3.08	3.54	
ClimateID0	12345	15/11/2015	0.1	13.09	16.64	8.7	84.94	5.99	4.98	
ClimateID0	12345	16/11/2015	0.5	10.41	14.11	4.88	94.42	4.26	2.58	
ClimateID0	12345	17/11/2015	1.9	13.83	16.23	11.32	94.25	2.48	3.99	
ClimateID0	12345	18/11/2015	0	12.99	15.77	11.13	62.53	3.18	5.38	
ClimateID0	12345	19/11/2015	14.5	11.5	14.62	7.49	85.96	2.19	3.96	
ClimateID0	12345	20/11/2015	3.1	7.29	9.47	3.45	96.56	0.99	1.94	
ClimateID0	12345	21/11/2015	0.7	3.75	5.64	1.53	90.61	2.70	2.25	
ClimateID0	12345	22/11/2015	2.8	2.23	5.13	-0.02	95.42	3.74	3.1	
ClimateID0	12345	23/11/2015	0	1.84	5.14	-0.54	95.02	4.19	2.02	
ClimateID0	12345	24/11/2015	6.8	1.41	2.59	-0.15	93.65	1.80	2.66	
ClimateID0	12345	25/11/2015	1.7	4.56	7.49	1.8	96.46	2.65	3.07	
ClimateID0	12345	26/11/2015	0.1	3.53	6.62	-0.52	96.59	3.50	1.67	
ClimateID0	12345	27/11/2015	0	1.35	6.98	-1.68	93.33	5.00	2.23	
ClimateID0	12345	28/11/2015	1.7	4.39	6.54	1.01	85.95	3.66	4.15	
ClimateID0	12345	29/11/2015	1.9	8.61	11.26	5.21	92.61	1.54	5.96	
ClimateID0	12345	30/11/2015	6.1	9.72	11.56	7.33	94.32	1.17	5.12	
ClimateID0	12345	01/12/2015	11.1	10.31	12.26	7.76	96.5	1.23	2.6	
ClimateID0	12345	02/12/2015	0	9	10.81	4.36	86.04	1.04	1.98	
ClimateID0	12345	03/12/2015	0	7.84	11.06	5.33	83.59	4.06	2.88	
ClimateID0	12345	04/12/2015	0.6	7.18	10.39	3.6	92.3	2.21	3.31	
ClimateID0	12345	05/12/2015	0	5.31	7.59	1.61	81.58	3.03	2.89	
ClimateID0	12345	06/12/2015	0	8.6	11.38	5.2	85.8	2.78	3.58	
ClimateID0	12345	07/12/2015	0	10.39	14.92	6.68	88.38	4.41	2.09	
ClimateID0	12345	08/12/2015	3.2	9.1	13.77	5.45	94.01	4.20	2.96	
ClimateID0	12345	09/12/2015	4.9	7.42	10.09	2.46	91.91	4.17	2.2	
ClimateID0	12345	10/12/2015	0	3.66	7.66	0.46	90.57	4.35	2.12	
ClimateID0	12345	11/12/2015	2.3	5.1	8.58	1.57	96.22	1.11	3.44	
ClimateID0	12345	12/12/2015	5.2	7.68	10.6	5.18	96.55	1.73	1.77	
ClimateID0	12345	13/12/2015	2.1	7.72	10.45	5.94	95.5	0.73	2.52	
ClimateID0	12345	14/12/2015	0	6.49	9.43	4	96.91	2.44	1.93	
ClimateID0	12345	15/12/2015	0	7.49	11.62	5.03	96.84	3.05	1.86	
ClimateID0	12345	16/12/2015	4.8	10.08	11.98	7.4	96.91	1.10	2.12	
ClimateID0	12345	17/12/2015	0.3	13.24	15.75	10.97	96.76	2.15	2.82	
ClimateID0	12345	18/12/2015	0.3	11.56	14.05	7.27	94.61	2.38	1.4	
ClimateID0	12345	19/12/2015	0	10.61	14.51	7.19	96.47	2.80	1.81	
ClimateID0	12345	20/12/2015	0	10.59	12.13	8.07	94.69	1.13	3.86	
ClimateID0	12345	21/12/2015	0.4	10.53	11.98	8.59	83.96	3.24	4.36	
ClimateID0	12345	22/12/2015	2.4	11.36	12.83	9.99	91.46	2.49	5.14	
ClimateID0	12345	23/12/2015	0	10.12	13.38	6.03	82.45	3.58	3.99	
ClimateID0	12345	24/12/2015	0	10.28	13.39	4.46	92.59	4.56	4.23	
ClimateID0	12345	25/12/2015	1.7	10	13.19	7.26	96.28	1.55	2.57	
ClimateID0	12345	26/12/2015	0	11.94	15.75	9.75	83.81	3.75	3.9	
ClimateID0	12345	27/12/2015	0	10.27	13.7	8.58	86.16	3.30	4.05	
ClimateID0	12345	28/12/2015	0	6.53	9.72	4.27	95.39	3.83	3.49	
ClimateID0	12345	29/12/2015	0	6.99	11.84	3.3	93.51	3.25	2.12	
ClimateID0	12345	30/12/2015	0	5.19	7.63	2.09	96.32	3.53	3.62	
ClimateID0	12345	31/12/2015	0.4	6.35	10.93	3.92	86.95	3.35	2.85	
ClimateID0	12345	01/01/2016	0	5.70261	8.05	3.05	96.4875	3.14	2.65179	
ClimateID0	12345	02/01/2016	1.9	3.89636	5.33	2.96	97.4334	1.38	4.86253	
ClimateID0	12345	03/01/2016	0.1	5.24341	7.33	3.23	96.2879	1.49	3.27641	
ClimateID0	12345	04/01/2016	3.9	5.0386	8.72	1.82	97.5109	2.36	2.68489	
ClimateID0	12345	05/01/2016	6.1	5.74841	8.39	2.89	96.3389	1.90	2.27173	
ClimateID0	12345	06/01/2016	1.6	5.56233	7.52	4.24	97.4069	1.91	1.66856	
ClimateID0	12345	07/01/2016	2.3	4.92106	7.61	2.93	96.3293	1.07	3.64734	
ClimateID0	12345	08/01/2016	0	3.92563	7.17	-0.22	86.3087	4.58	3.09408	
ClimateID0	12345	09/01/2016	0	3.26389	6.93	-0.06	97.0977	3.65	2.94125	
ClimateID0	12345	10/01/2016	2.2	6.25628	8.58	4.34	90.858	4.52	2.92796	
ClimateID0	12345	11/01/2016	0.6	4.96616	7.03	2.29	96.9753	2.44	2.78708	
ClimateID0	12345	12/01/2016	1	5.19042	8.03	2.88	86.8698	3.46	2.92694	
ClimateID0	12345	13/01/2016	5.4	4.16027	5.54	1.58	96.0889	1.66	4.11936	
ClimateID0	12345	14/01/2016	0.4	2.24036	4.64	-0.1	95.4918	1.40	2.92325	
ClimateID0	12345	15/01/2016	0.9	1.95658	3.31	0.52	95.2737	0.59	4.0192	
ClimateID0	12345	16/01/2016	0.7	1.32078	4.02	-0.11	95.3141	2.36	3.49664	
ClimateID0	12345	17/01/2016	0	-1.00742	0.8	-4.72	94.596	2.57	2.73483	
ClimateID0	12345	18/01/2016	0	-4.61615	-1.34	-7.62	94.7747	4.66	2.0942	
ClimateID0	12345	19/01/2016	0	-6.24519	-2.59	-9.12	94.3504	5.53	1.96401	
ClimateID0	12345	20/01/2016	0	-0.671057	2.78	-6.48	96.0026	1.93	1.26381	
ClimateID0	12345	21/01/2016	0	0.439745	2.66	-2.06	96.121	3.30	1.18548	
ClimateID0	12345	22/01/2016	6	-1.83505	1.3	-4.74	95.7053	5.10	3.28107	
ClimateID0	12345	23/01/2016	0	5.28108	8.1	0.64	96.2608	2.05	2.35151	
ClimateID0	12345	24/01/2016	0.3	5.68	9.02	0.58	96.9084	1.85	1.51845	
ClimateID0	12345	25/01/2016	0	10.2518	14.5	7.27	81.9745	5.64	2.70796	
ClimateID0	12345	26/01/2016	0	9.29127	11.13	7.34	91.443	4.44	3.08539	
ClimateID0	12345	27/01/2016	0	10.6742	12.09	9.3	73.7882	1.84	4.59796	
ClimateID0	12345	28/01/2016	2	6.54565	11.18	0.17	88.7114	4.99	2.64582	
ClimateID0	12345	29/01/2016	0	5.62194	9.48	-0.57	92.4151	4.86	3.09969	
ClimateID0	12345	30/01/2016	4.5	6.91088	9.06	2.39	93.9047	2.15	5.37584	
ClimateID0	12345	31/01/2016	0.7	6.09681	11.25	2.46	93.4116	2.74	3.46525	
ClimateID0	12345	01/02/2016	1	11.5313	12.3	10.96	90.1049	1.70	4.49807	
ClimateID0	12345	02/02/2016	9.3	9.93097	12.45	5.57	87.8218	3.18	4.96985	
ClimateID0	12345	03/02/2016	2.7	4.36868	6.52	0.27	87.5977	4.51	3.02799	
ClimateID0	12345	04/02/2016	5.1	4.38882	7.33	2.23	96.8198	1.60	3.67773	
ClimateID0	12345	05/02/2016	0	6.96878	10.08	3.39	97.3304	2.44	1.96737	
ClimateID0	12345	06/02/2016	0.1	8.91954	10.79	6.82	86.6229	5.53	3.53759	
ClimateID0	12345	07/02/2016	0.1	8.88302	11.26	5.88	69.3239	3.88	4.2064	
ClimateID0	12345	08/02/2016	5	7.63451	9.98	6.23	73.7646	5.55	6.98409	
ClimateID0	12345	09/02/2016	9	6.41044	11.09	2.44	81.1247	2.62	5.41266	
ClimateID0	12345	10/02/2016	1.2	3.97695	6.13	2.4	93.9554	3.03	3.76427	
ClimateID0	12345	11/02/2016	0.2	4.42826	7.44	2.62	88.9481	5.00	2.39535	
ClimateID0	12345	12/02/2016	0	1.98954	4.59	-2.57	92.0231	4.44	2.33425	
ClimateID0	12345	13/02/2016	0.9	0.0447217	3.16	-3.94	97.0087	4.05	2.6857	
ClimateID0	12345	14/02/2016	2.3	3.23707	4.94	1.19	96.7128	1.96	1.48032	
ClimateID0	12345	15/02/2016	2.8	0.463674	1.51	-0.39	96.7893	1.27	2.85097	
ClimateID0	12345	16/02/2016	0	-0.243154	3.36	-2.86	80.2765	9.69	1.32438	
ClimateID0	12345	17/02/2016	0	-1.07933	4.1	-6.06	93.313	7.66	1.35341	
ClimateID0	12345	18/02/2016	0	1.68851	4.85	-1.04	79.1088	7.79	1.83984	
ClimateID0	12345	19/02/2016	0.8	1.15087	5.68	-1.42	95.2575	3.99	0.799328	
ClimateID0	12345	20/02/2016	3.5	6.48271	10.79	2.36	96.1158	2.41	5.35599	
ClimateID0	12345	21/02/2016	0	11.8767	14.58	10.37	95.0527	6.30	5.44758	
ClimateID0	12345	22/02/2016	11.4	8.79544	12.14	0.52	91.6848	6.46	4.45983	
ClimateID0	12345	23/02/2016	6.9	2.44671	6.51	0.26	96.6493	5.08	2.295	
ClimateID0	12345	24/02/2016	0.2	2.3112	6.19	-2.22	86.2192	7.65	1.57531	
ClimateID0	12345	25/02/2016	0.1	0.146524	5.42	-4.25	88.4474	8.56	1.42223	
ClimateID0	12345	26/02/2016	0	1.29522	3.74	-0.83	85.254	4.61	1.49423	
ClimateID0	12345	27/02/2016	0	2.3453	7.45	-1.67	69.0087	11.60	1.45134	
ClimateID0	12345	28/02/2016	0	0.331042	5.51	-3.72	77.778	7.54	1.78317	
ClimateID0	12345	29/02/2016	0	1.40821	6.52	-2.3	70.8	11.08	2.48431	
ClimateID0	12345	01/03/2016	1.9	0.575272	6.45	-5.14	80.4327	7.83	2.9474	
ClimateID0	12345	02/03/2016	0.6	5.82128	8.53	2.25	81.9837	6.73	4.06311	
ClimateID0	12345	03/03/2016	1.5	2.58788	5.74	0.63	96.3108	4.20	2.58991	
ClimateID0	12345	04/03/2016	2.7	1.38052	3.13	-0.38	96.7936	2.60	3.96345	
ClimateID0	12345	05/03/2016	2	2.57205	4.84	1.08	97.1804	4.67	1.02955	
ClimateID0	12345	06/03/2016	4.3	2.07048	4.1	0.35	97.1521	4.28	1.61826	
ClimateID0	12345	07/03/2016	0	1.84099	5.3	-1.15	95.4457	7.19	0.959486	
ClimateID0	12345	08/03/2016	0	1.53068	6.24	-2.16	94.1598	7.40	1.29469	
ClimateID0	12345	09/03/2016	0	2.67166	7.29	-1.06	76.8486	13.97	4.14728	
